Plant name,Leaf shape,Margin,Surface texture,Leaf arrangement,Apex,Base,Leaf type,Venation,Petiole,Cross-section,Internal tissue,Orientation,Aroma,Color,Thickness,Size category
False daisy,Lanceolate,Entire,Coarse,Opposite,Mucronate,Round,Simple,Pinnate,Short,Oval,Juicy,Ascending,Fresh,Olive green,Thin,Small
False daisy,Ovate,Undulate,Hairy,Opposite,Acute,Round,Simple,Reticulate,Short,Flat,Pulpy,Ascending,Aromatic,Olive green,Thin,Small
False daisy,Ovate,Entire,Glossy,Opposite,Acute,Cuneate,Simple,Pinnate,Short,Oval,Pulpy,Upright,Mild,Dark green,Medium,Small
False daisy,Obovate,Undulate,Hairy,Opposite,Mucronate,Cordate,Simple,Reticulate,Absent,Oval,Medullated,Erect,Aromatic,Olive green,Thin,Small
False daisy,Obovate,Undulate,Hairy,Opposite,Acute,Cordate,Simple,Pinnate,Absent,Flat,Spongy,Ascending,Fresh,Dark green,Thin,Small
False daisy,Obovate,Toothed,Smooth,Whorled,Acute,Cordate,Simple,Reticulate,Present,Round,Pulpy,Horizontal,Aromatic,Light green,Thin,Small
False daisy,Obovate,Entire,Glossy,Opposite,Acute,Round,Simple,Reticulate,Short,Round,Soft,Erect,Aromatic,Light green,Thin,Small
False daisy,Ovate,Undulate,Velvety,Alternate,Obtuse,Tapered,Simple,Reticulate,Medium,Flat,Spongy,Upright,Earthy,Green,Medium,Small
False daisy,Lanceolate,Serrate,Smooth,Opposite,Obtuse,Cuneate,Simple,Reticulate,Short,Oval,Spongy,Horizontal,Earthy,Dark green,Thin,Small
False daisy,Obovate,Serrate,Smooth,Opposite,Obtuse,Cordate,Simple,Reticulate,Medium,Flat,Soft,Upright,Earthy,Dark green,Thin,Small
False daisy,Obovate,Toothed,Glossy,Opposite,Mucronate,Cordate,Simple,Reticulate,Medium,Round,Juicy,Erect,Earthy,Light green,Thin,Small
False daisy,Obovate,Undulate,Coarse,Opposite,Obtuse,Round,Simple,Reticulate,Absent,Flat,Medullated,Ascending,Aromatic,Green,Thin,Small
False daisy,Lanceolate,Entire,Smooth,Alternate,Obtuse,Round,Simple,Pinnate,Absent,Flat,Pulpy,Upright,Herbal,Olive green,Medium,Small
False daisy,Ovate,Undulate,Glossy,Alternate,Acute,Round,Simple,Pinnate,Short,Flat,Pulpy,Upright,Herbal,Olive green,Thin,Small
Fenugreek,Obovate,Crenate,Silky,Whorled,Acuminate,Cordate,Compound,Pinnate,Long,Flat,Aqueous,Vertical,Mild,Green,Thin,Small
Fenugreek,Obovate,Toothed,Velvety,Whorled,Acuminate,Wedge,Compound,Reticulate,Short,Oval,Spongy,Inclined,Mild,Green,Thin,Small
Fenugreek,Oblong,Entire,Hairy,Whorled,Obtuse,Wedge,Compound,Reticulate,Short,Round,Soft,Inclined,Fresh,Bluish green,Thin,Small
Fenugreek,Lanceolate,Entire,Silky,Opposite,Acute,Truncate,Compound,Pinnate,Short,Flat,Soft,Erect,Nutty,Dark green,Thin,Small
Fenugreek,Oblong,Crenate,Smooth,Opposite,Acute,Truncate,Compound,Pinnate,Short,Round,Spongy,Erect,Mild,Green,Thin,Small
Fenugreek,Ovate,Crenate,Glossy,Opposite,Mucronate,Tapered,Compound,Pinnate,Short,Flat,Aqueous,Vertical,Faint,Green,Thin,Small
Fenugreek,Lanceolate,Toothed,Silky,Opposite,Acute,Cuneate,Compound,Pinnate,Short,Oval,Juicy,Inclined,Nutty,Green,Thin,Small
Fenugreek,Oblong,Serrate,Smooth,Opposite,Obtuse,Cuneate,Compound,Pinnate,Long,Round,Pulpy,Erect,Nutty,Light green,Thin,Small
Fenugreek,Oblong,Toothed,Velvety,Opposite,Acute,Cuneate,Compound,Reticulate,Medium,Round,Pulpy,Vertical,Nutty,Bluish green,Thin,Small
Fenugreek,Elliptic,Serrate,Hairy,Alternate,Acute,Cordate,Compound,Reticulate,Medium,Ovate,Juicy,Ascending,Fresh,Bluish green,Thin,Small
Fenugreek,Obovate,Toothed,Hairy,Opposite,Mucronate,Truncate,Compound,Pinnate,Short,Oval,Soft,Erect,Mild,Light green,Thin,Small
Fenugreek,Ovate,Serrate,Smooth,Opposite,Mucronate,Cuneate,Compound,Reticulate,Short,Round,Spongy,Ascending,Faint,Green,Thin,Small
Fenugreek,Oblong,Entire,Silky,Opposite,Acute,Wedge,Compound,Reticulate,Short,Round,Soft,Inclined,Fresh,Green,Thin,Small
Fenugreek,Obovate,Serrate,Silky,Whorled,Acute,Truncate,Compound,Pinnate,Short,Flat,Aqueous,Vertical,Nutty,Green,Thin,Small
Fenugreek,Ovate,Crenate,Silky,Alternate,Obtuse,Wedge,Compound,Reticulate,Short,Oval,Aqueous,Inclined,Nutty,Green,Thin,Small
Fenugreek,Oblong,Crenate,Silky,Whorled,Obtuse,Tapered,Compound,Pinnate,Medium,Flat,Spongy,Vertical,Nutty,Green,Thin,Small
Fenugreek,Oblong,Crenate,Smooth,Opposite,Obtuse,Cordate,Compound,Pinnate,Short,Flat,Aqueous,Inclined,Faint,Green,Thin,Small
Fenugreek,Oblong,Serrate,Hairy,Alternate,Mucronate,Cordate,Compound,Pinnate,Short,Oval,Aqueous,Vertical,Mild,Bluish green,Thin,Small
Fenugreek,Oblong,Entire,Glossy,Opposite,Acuminate,Tapered,Compound,Pinnate,Short,Ovate,Soft,Ascending,Faint,Bluish green,Thin,Small
Fenugreek,Ovate,Toothed,Smooth,Opposite,Acuminate,Wedge,Compound,Pinnate,Long,Flat,Soft,Inclined,Mild,Bluish green,Thin,Small
Fiery costus,Ovate,Toothed,Hairy,Spiral,Acute,Round,Simple,Parallel,Short,Triangular,Aqueous,Erect,Citrusy,Bright green,Fleshy,Medium
Fiery costus,Ovate,Serrate,Shiny,Opposite,Acute,Cuneate,Simple,Parallel,Short,Round,Fibrous,Upright,Aromatic,Bright green,Fleshy,Medium
Fiery costus,Ovate,Undulate,Waxy,Alternate,Acute,Truncate,Simple,Parallel,Short,Flat,Aqueous,Inclined,Aromatic,Bright green,Thick,Medium
Fiery costus,Elliptical,Toothed,Hairy,Opposite,Acute,Round,Simple,Parallel,Medium,Round,Juicy,Erect,Spicy,Green,Thick,Medium
Fiery costus,Oblong,Toothed,Shiny,Alternate,Acute,Cuneate,Simple,Reticulate,Short,Flat,Watery,Upright,Citrusy,Dark green,Thick,Medium
Fiery costus,Oblong,Toothed,Waxy,Rosette,Acuminate,Cuneate,Simple,Parallel,Medium,Triangular,Watery,Inclined,Aromatic,Bluish green,Fleshy,Medium
Fiery costus,Lanceolate,Curled,Hairy,Opposite,Acute,Wedge,Simple,Reticulate,Short,Flat,Juicy,Upright,Herbal,Dark green,Medium,Medium
Fiery costus,Ovate,Entire,Shiny,Alternate,Pointed,Round,Simple,Parallel,Short,Oval,Mucilaginous,Vertical,Spicy,Green,Thick,Medium
Fiery costus,Elliptical,Curled,Shiny,Opposite,Mucronate,Wedge,Simple,Parallel,Present,Round,Juicy,Upright,Spicy,Olive,Medium,Medium
Fiery costus,Oblong,Entire,Coarse,Alternate,Acuminate,Truncate,Simple,Parallel,Short,Round,Fibrous,Vertical,Fresh,Green,Medium,Medium
Fiery costus,Elliptical,Serrate,Waxy,Opposite,Acute,Wedge,Simple,Parallel,Medium,Oval,Aqueous,Vertical,Fresh,Bright green,Thick,Medium
Fiery costus,Ovate,Entire,Shiny,Alternate,Pointed,Cordate,Simple,Parallel,Short,Oval,Mucilaginous,Upright,Aromatic,Green,Fleshy,Medium
Fiery costus,Elliptic,Undulate,Glossy,Spiral,Acute,Cordate,Simple,Parallel,Present,Round,Fibrous,Erect,Citrusy,Bright green,Thick,Medium
Fiery costus,Oblong,Toothed,Coarse,Alternate,Pointed,Truncate,Simple,Parallel,Short,Flat,Juicy,Erect,Fresh,Green,Thick,Medium
Fiery costus,Elliptical,Serrate,Coarse,Alternate,Mucronate,Truncate,Simple,Parallel,Short,Round,Aqueous,Ascending,Fresh,Olive,Thick,Medium
Fiery costus,Oblong,Undulate,Waxy,Spiral,Pointed,Wedge,Simple,Parallel,Short,Round,Watery,Vertical,Spicy,Bluish green,Thick,Medium
Fiery costus,Oblong,Toothed,Coarse,Rosette,Mucronate,Round,Simple,Reticulate,Short,Round,Watery,Vertical,Citrusy,Green,Medium,Medium
Fiery costus,Oblong,Undulate,Waxy,Rosette,Mucronate,Round,Simple,Parallel,Short,Flat,Watery,Ascending,Herbal,Olive,Thick,Medium
Fiery costus,Lanceolate,Serrate,Glossy,Alternate,Mucronate,Cuneate,Simple,Reticulate,Short,Triangular,Fibrous,Inclined,Fresh,Green,Fleshy,Medium
Fiery costus,Elliptical,Serrate,Coarse,Opposite,Acute,Cordate,Simple,Parallel,Medium,Oval,Mucilaginous,Ascending,Citrusy,Green,Fleshy,Medium
Fish mint,Oblong,Wavy,Velvety,Alternate,Acute,Cordate,Simple,Reticulate,Short,Oval,Soft,Inclined,Pungent,Green,Fleshy,Small
Fish mint,Ovate,Curled,Velvety,Opposite,Obtuse,Cuneate,Simple,Reticulate,Short,Oval,Aqueous,Upright,Sharp,Green,Fleshy,Small
Fish mint,Ovate,Entire,Smooth,Basal,Acute,Round,Simple,Reticulate,Short,Flat,Watery,Erect,Pungent,Olive green,Fleshy,Small
Fish mint,Oblong,Wavy,Glossy,Opposite,Obtuse,Tapered,Simple,Reticulate,Short,Oval,Aromatic,Upright,Strong,Green,Fleshy,Small
Fish mint,Elliptic,Entire,Slick,Alternate,Acuminate,Cordate,Simple,Reticulate,Short,Flat,Watery,Vertical,Strong,Olive green,Thin,Small
Fish mint,Oblong,Curled,Slick,Opposite,Mucronate,Tapered,Simple,Reticulate,Short,Flat,Aromatic,Upright,Fishy,Light green,Thin,Small
Fish mint,Oblong,Wavy,Glossy,Whorled,Acuminate,Cuneate,Simple,Reticulate,Short,Flat,Watery,Upright,Fishy,Green,Thin,Small
Fish mint,Heart-shaped,Wavy,Smooth,Opposite,Mucronate,Round,Simple,Reticulate,,Flat,Aromatic,Upright,Pungent,Green,Thick,Small
Fish mint,Heart-shaped,Entire,Smooth,Whorled,Obtuse,Cordate,Simple,Reticulate,Medium,Oval,Aromatic,Erect,Fishy,Light green,Fleshy,Small
Fish mint,Oblong,Serrate,Glossy,Whorled,Acute,Tapered,Simple,Pinnate,Medium,Flat,Soft,Inclined,Fishy,Light green,Medium,Small
Fish mint,Ovate,Wavy,Slick,Opposite,Acute,Cuneate,Simple,Reticulate,Short,Flat,Soft,Vertical,Strong,Green,Thin,Small
Fish mint,Elliptic,Entire,Velvety,Opposite,Acuminate,Cordate,Simple,Reticulate,Short,Oval,Aqueous,Inclined,Fishy,Green,Medium,Small
Fish mint,Ovate,Wavy,Smooth,Alternate,Acuminate,Round,Simple,Reticulate,,Flat,Juicy,Vertical,Fishy,Light green,Medium,Small
Fish mint,Ovate,Entire,Wet,Alternate,Acuminate,Cuneate,Simple,Reticulate,Short,Flat,Juicy,Vertical,Fishy,Green,Thick,Small
Fish mint,Heart-shaped,Wavy,Velvety,Opposite,Acute,Cuneate,Simple,Reticulate,,Flat,Juicy,Upright,Strong,Olive green,Thick,Small
Fish mint,Ovate,Entire,Wet,Basal,Acute,Cuneate,Simple,Reticulate,Short,Oval,Juicy,Erect,Fishy,Bright green,Fleshy,Small
Fish mint,Elliptic,Curled,Wet,Opposite,Acute,Round,Simple,Pinnate,Short,Flat,Aromatic,Vertical,Fishy,Olive green,Medium,Small
Fish mint,Heart-shaped,Serrate,Wet,Opposite,Obtuse,Cuneate,Simple,Reticulate,,Flat,Aqueous,Vertical,Pungent,Green,Fleshy,Small
Fish mint,Oblong,Wavy,Glossy,Whorled,Mucronate,Round,Simple,Reticulate,Short,Oval,Soft,Erect,Fishy,Light green,Fleshy,Small
Fish mint,Elliptic,Entire,Velvety,Alternate,Obtuse,Cordate,Simple,Reticulate,Medium,Oval,Aqueous,Inclined,Strong,Olive green,Thick,Small
Gandhi Root,Ovate,Toothed,Glossy,Opposite,Acute,Cordate,Simple,Reticulate,Present,Round,Aromatic,Upright,Earthy,Green,Medium,Medium
Gandhi Root,Lanceolate,Entire,Rough,Basal,Acute,Round,Simple,Reticulate,Present,Flat,Aromatic,Erect,Herbal,Bright green,Thick,Medium
Gandhi Root,Ovate,Undulate,Smooth,Opposite,Acuminate,Tapered,Simple,Pinnate,Short,Flat,Fibrous,Erect,Earthy,Bluish green,Thick,Medium
Gandhi Root,Oblong,Entire,Hairy,Alternate,Acute,Cordate,Simple,Reticulate,Present,Flat,Fibrous,Erect,Earthy,Bluish green,Thick,Medium
Gandhi Root,Obovate,Entire,Smooth,Opposite,Acute,Round,Simple,Pinnate,Short,Round,Fibrous,Ascending,Medicinal,Dark green,Medium,Medium
Gandhi Root,Ovate,Undulate,Glossy,Basal,Acute,Tapered,Simple,Pinnate,Short,Round,Fibrous,Inclined,Earthy,Green,Thick,Medium
Gandhi Root,Obovate,Serrate,Glossy,Basal,Acuminate,Wedge,Simple,Pinnate,Short,Flat,Fibrous,Upright,Earthy,Bright green,Thick,Medium
Gandhi Root,Obovate,Serrate,Smooth,Opposite,Pointed,Tapered,Simple,Reticulate,Medium,Ovate,Aromatic,Ascending,Herbal,Bluish green,Medium,Medium
Gandhi Root,Lanceolate,Entire,Rough,Whorled,Acuminate,Round,Simple,Pinnate,Short,Flat,Fibrous,Erect,Medicinal,Dark green,Thick,Medium
Gandhi Root,Ovate,Entire,Hairy,Basal,Pointed,Wedge,Simple,Pinnate,Present,Flat,Fibrous,Upright,Aromatic,Bright green,Thick,Medium
Gandhi Root,Lanceolate,Entire,Rough,Opposite,Pointed,Round,Simple,Pinnate,Short,Round,Aromatic,Inclined,Medicinal,Light green,Medium,Medium
Gandhi Root,Elliptical,Undulate,Shiny,Whorled,Acute,Round,Simple,Reticulate,Short,Flat,Aromatic,Erect,Medicinal,Green,Medium,Medium
Gandhi Root,Ovate,Entire,Rough,Whorled,Acute,Tapered,Simple,Reticulate,Present,Round,Fibrous,Erect,Herbal,Bright green,Thick,Medium
Gandhi Root,Oblong,Serrate,Smooth,Opposite,Obtuse,Cuneate,Simple,Pinnate,Short,Flat,Fibrous,Ascending,Herbal,Light green,Thick,Medium
Gandhi Root,Obovate,Undulate,Shiny,Alternate,Pointed,Tapered,Simple,Reticulate,Medium,Ovate,Juicy,Inclined,Aromatic,Bright green,Thick,Medium
Gandhi Root,Lanceolate,Entire,Hairy,Opposite,Obtuse,Wedge,Simple,Reticulate,Short,Round,Spongy,Erect,Herbal,Light green,Thick,Medium
Gandhi Root,Lanceolate,Entire,Rough,Whorled,Obtuse,Wedge,Simple,Reticulate,Medium,Flat,Aromatic,Erect,Herbal,Bright green,Thick,Medium
Gandhi Root,Elliptical,Entire,Hairy,Basal,Acute,Wedge,Simple,Reticulate,Short,Flat,Spongy,Erect,Strong,Bluish green,Thick,Medium
Gandhi Root,Ovate,Entire,Hairy,Opposite,Pointed,Tapered,Simple,Reticulate,Short,Flat,Fibrous,Ascending,Herbal,Bluish green,Thick,Medium
Gandhi Root,Ovate,Toothed,Hairy,Opposite,Acute,Cuneate,Simple,Reticulate,Short,Flat,Aromatic,Ascending,Herbal,Bluish green,Thick,Medium
Ganigale,Elliptic,Undulate,Hairy,Whorled,Acute,Truncate,Simple,Reticulate,Present,Flat,Aqueous,Erect,Strong,Light green,Medium,Medium
Ganigale,Ovate,Serrate,Rough,Opposite,Acuminate,Round,Simple,Reticulate,Short,Oval,Spongy,Inclined,Strong,Bluish green,Medium,Medium
Ganigale,Lanceolate,Serrate,Waxy,Opposite,Acute,Truncate,Simple,Reticulate,Medium,Oval,Fibrous,Erect,Medicinal,Dark green,Medium,Medium
Ganigale,Obovate,Curled,Silky,Opposite,Pointed,Cordate,Simple,Pinnate,Short,Flat,Pulpy,Inclined,Faint,Bluish green,Medium,Medium
Ganigale,Lanceolate,Toothed,Glossy,Opposite,Acute,Cuneate,Simple,Reticulate,Short,Ovate,Fibrous,Vertical,Earthy,Green,Medium,Medium
Ganigale,Elliptic,Entire,Glossy,Opposite,Pointed,Truncate,Simple,Reticulate,Short,Flat,Spongy,Vertical,Strong,Bluish green,Medium,Medium
Ganigale,Obovate,Entire,Glossy,Opposite,Acute,Cuneate,Simple,Pinnate,Short,Flat,Pulpy,Upright,Strong,Light green,Medium,Medium
Ganigale,Ovate,Entire,Waxy,Alternate,Mucronate,Round,Simple,Reticulate,Medium,Flat,Aromatic,Upright,Herbal,Dark green,Medium,Medium
Ganigale,Ovate,Entire,Silky,Opposite,Mucronate,Round,Simple,Reticulate,Short,Flat,Spongy,Ascending,Earthy,Bright green,Medium,Medium
Ganigale,Ovate,Undulate,Hairy,Opposite,Pointed,Truncate,Simple,Pinnate,Short,Oval,Pulpy,Erect,Herbal,Bright green,Medium,Medium
Ganigale,Ovate,Curled,Rough,Opposite,Acuminate,Round,Simple,Reticulate,Short,Oval,Fibrous,Ascending,Earthy,Dark green,Medium,Medium
Ganigale,Oblong,Serrate,Rough,Opposite,Acuminate,Tapered,Simple,Reticulate,Short,Oval,Spongy,Ascending,Medicinal,Bright green,Medium,Medium
Ganigale,Ovate,Curled,Silky,Opposite,Acute,Round,Simple,Reticulate,Short,Oval,Aromatic,Ascending,Herbal,Green,Medium,Medium
Ganigale,Lanceolate,Serrate,Hairy,Opposite,Mucronate,Tapered,Simple,Reticulate,Short,Flat,Fibrous,Ascending,Herbal,Bluish green,Medium,Medium
Ganigale,Elliptic,Serrate,Silky,Whorled,Pointed,Cuneate,Simple,Reticulate,Medium,Oval,Pulpy,Inclined,Medicinal,Green,Medium,Medium
Ganigale,Elliptic,Entire,Glossy,Whorled,Acute,Truncate,Simple,Reticulate,Short,Oval,Aromatic,Vertical,Earthy,Bluish green,Medium,Medium
Ganigale,Obovate,Curled,Glossy,Opposite,Pointed,Round,Simple,Reticulate,Medium,Flat,Aromatic,Inclined,Earthy,Light green,Medium,Medium
Ganigale,Elliptic,Curled,Silky,Opposite,Acute,Cordate,Simple,Reticulate,Medium,Flat,Pulpy,Erect,Medicinal,Light green,Medium,Medium
Ganigale,Elliptic,Serrate,Rough,Opposite,Acute,Cuneate,Simple,Reticulate,Short,Flat,Pulpy,Ascending,Earthy,Bluish green,Medium,Medium
Ganigale,Obovate,Serrate,Glossy,Alternate,Acuminate,Cordate,Simple,Reticulate,Short,Flat,Aqueous,Vertical,Faint,Bright green,Medium,Medium
Ganike,Ovate,Crenate,Glossy,Alternate,Acute,Cuneate,Simple,Pinnate,Short,Oval,Aromatic,Erect,Aromatic,Green,Thin,Medium
Ganike,Obovate,Crenate,Coarse,Alternate,Acuminate,Truncate,Simple,Pinnate,Medium,Ovate,Spongy,Erect,Mild,Bright green,Thin,Medium
Ganike,Oblong,Serrate,Silky,Opposite,Acuminate,Wedge,Simple,Reticulate,Short,Round,Aromatic,Erect,Strong,Bright green,Thin,Medium
Ganike,Ovate,Serrate,Silky,Basal,Mucronate,Round,Simple,Pinnate,Short,Flat,Aromatic,Vertical,Mild,Bright green,Thin,Medium
Ganike,Obovate,Crenate,Silky,Alternate,Acuminate,Cuneate,Simple,Reticulate,Short,Ovate,Fibrous,Erect,Mild,Olive green,Thin,Medium
Ganike,Oblong,Toothed,Coarse,Basal,Acute,Cordate,Simple,Reticulate,Absent,Flat,Aqueous,Vertical,Medicinal,Light green,Thin,Medium
Ganike,Ovate,Entire,Velvety,Alternate,Acute,Wedge,Simple,Reticulate,Short,Oval,Juicy,Erect,Aromatic,Dark green,Thin,Medium
Ganike,Lanceolate,Crenate,Silky,Alternate,Pointed,Cuneate,Simple,Reticulate,Absent,Flat,Juicy,Upright,Aromatic,Olive green,Thin,Medium
Ganike,Elliptic,Crenate,Velvety,Alternate,Pointed,Cordate,Simple,Reticulate,Absent,Flat,Juicy,Inclined,Medicinal,Green,Thin,Medium
Ganike,Elliptic,Serrate,Coarse,Whorled,Mucronate,Wedge,Simple,Pinnate,Short,Flat,Fibrous,Vertical,Mild,Olive green,Thin,Medium
Ganike,Oblong,Undulate,Velvety,Alternate,Acute,Wedge,Simple,Reticulate,Short,Round,Aromatic,Inclined,Medicinal,Light green,Thin,Medium
Ganike,Ovate,Entire,Hairy,Alternate,Acute,Round,Simple,Reticulate,Absent,Flat,Spongy,Upright,Strong,Light green,Thin,Medium
Ganike,Obovate,Undulate,Coarse,Alternate,Acute,Truncate,Simple,Reticulate,Absent,Oval,Aqueous,Upright,Strong,Light green,Thin,Medium
Ganike,Elliptic,Undulate,Hairy,Whorled,Mucronate,Round,Simple,Pinnate,Short,Round,Aromatic,Inclined,Strong,Bright green,Thin,Medium
Ganike,Lanceolate,Toothed,Coarse,Alternate,Acute,Cordate,Simple,Reticulate,Absent,Oval,Fibrous,Erect,Medicinal,Dark green,Thin,Medium
Ganike,Ovate,Entire,Velvety,Basal,Acute,Wedge,Simple,Reticulate,Medium,Flat,Aqueous,Erect,Mild,Olive green,Thin,Medium
Ganike,Lanceolate,Serrate,Glossy,Opposite,Pointed,Truncate,Simple,Reticulate,Medium,Flat,Spongy,Upright,Fresh,Green,Thin,Medium
Ganike,Elliptic,Toothed,Glossy,Basal,Acute,Cordate,Simple,Reticulate,Medium,Oval,Fibrous,Inclined,Aromatic,Dark green,Thin,Medium
Ganike,Elliptic,Serrate,Silky,Whorled,Pointed,Truncate,Simple,Reticulate,Short,Round,Aqueous,Erect,Strong,Bright green,Thin,Medium
Ganike,Lanceolate,Crenate,Silky,Alternate,Acute,Wedge,Simple,Reticulate,Short,Ovate,Aqueous,Erect,Aromatic,Green,Thin,Medium
Gardenia,Lanceolate,Entire,Shiny,Alternate,Acute,Cuneate,Simple,Reticulate,Short,Flat,Fibrous,Erect,Sweet,Dark green,Thick,Medium
Gardenia,Oblong,Serrate,Glossy,Opposite,Acuminate,Tapered,Simple,Reticulate,Short,Oval,Aromatic,Vertical,Mild,Bluish green,Thick,Medium
Gardenia,Obovate,Toothed,Hairy,Alternate,Acute,Cuneate,Simple,Reticulate,Short,Flat,Fibrous,Erect,Earthy,Green,Thick,Medium
Gardenia,Lanceolate,Curled,Shiny,Opposite,Pointed,Cuneate,Simple,Reticulate,Short,Flat,Aqueous,Vertical,Mild,Light green,Thick,Medium
Gardenia,Elliptic,Serrate,Hairy,Opposite,Acute,Round,Simple,Reticulate,Short,Ovate,Spongy,Vertical,Floral,Bright green,Thick,Medium
Gardenia,Lanceolate,Curled,Waxy,Alternate,Mucronate,Round,Simple,Reticulate,Short,Round,Fibrous,Upright,Floral,Bluish green,Thick,Medium
Gardenia,Obovate,Serrate,Waxy,Whorled,Pointed,Round,Simple,Reticulate,Short,Oval,Spongy,Vertical,Aromatic,Green,Thick,Medium
Gardenia,Lanceolate,Toothed,Smooth,Opposite,Pointed,Cordate,Simple,Reticulate,Short,Oval,Pulpy,Erect,Mild,Bluish green,Thick,Medium
Gardenia,Oblong,Undulate,Smooth,Whorled,Mucronate,Tapered,Simple,Reticulate,Short,Ovate,Spongy,Inclined,Mild,Light green,Thick,Medium
Gardenia,Ovate,Serrate,Smooth,Alternate,Mucronate,Tapered,Simple,Pinnate,Short,Ovate,Aromatic,Inclined,Floral,Light green,Thick,Medium
Gardenia,Lanceolate,Serrate,Shiny,Alternate,Pointed,Round,Simple,Pinnate,Medium,Round,Pulpy,Erect,Floral,Dark green,Medium,Medium
Gardenia,Elliptic,Curled,Waxy,Opposite,Acuminate,Truncate,Simple,Reticulate,Short,Flat,Aqueous,Vertical,Aromatic,Bluish green,Thick,Medium
Gardenia,Ovate,Entire,Glossy,Opposite,Acute,Cordate,Simple,Reticulate,Short,Oval,Aromatic,Upright,Sweet,Bright green,Thick,Medium
Gardenia,Elliptic,Toothed,Shiny,Alternate,Pointed,Cordate,Simple,Pinnate,Short,Flat,Fibrous,Inclined,Mild,Light green,Medium,Medium
Gardenia,Lanceolate,Toothed,Shiny,Alternate,Mucronate,Round,Simple,Reticulate,Medium,Round,Aromatic,Erect,Sweet,Bright green,Thick,Medium
Gardenia,Ovate,Serrate,Shiny,Opposite,Acute,Tapered,Simple,Reticulate,Short,Flat,Aqueous,Upright,Sweet,Light green,Thick,Medium
Gardenia,Lanceolate,Toothed,Hairy,Alternate,Acute,Tapered,Simple,Pinnate,Medium,Flat,Aqueous,Upright,Floral,Green,Medium,Medium
Gardenia,Lanceolate,Curled,Hairy,Alternate,Acute,Round,Simple,Pinnate,Short,Flat,Fibrous,Erect,Mild,Bright green,Thick,Medium
Gardenia,Elliptic,Toothed,Glossy,Opposite,Acute,Tapered,Simple,Reticulate,Short,Flat,Fibrous,Upright,Earthy,Dark green,Thick,Medium
Gardenia,Lanceolate,Serrate,Waxy,Alternate,Acuminate,Cuneate,Simple,Reticulate,Short,Oval,Aqueous,Vertical,Floral,Bluish green,Thick,Medium
Gasagase,Ovate,Irregular,Hairy,Alternate,Obtuse,Cordate,Simple,Net-like,Present,Flat,Spongy,Spreading,Mild,Grayish green,Thin,Small
Gasagase,Oblong,Toothed,Smooth,Alternate,Acute,Truncate,Simple,Reticulate,Present,Flat,Porous,Ascending,Mild,Light green,Thin,Small
Gasagase,Lanceolate,Lobed,Velvety,Spiral,Acute,Cuneate,Simple,Reticulate,Present,Flat,Spongy,Spreading,Mild,Dark green,Thin,Medium
Gasagase,Ovate,Lobed,Smooth,Alternate,Pointed,Cordate,Simple,Reticulate,Present,Flattened,Spongy,Ascending,Earthy,Dark green,Thin,Medium
Gasagase,Lanceolate,Serrate,Smooth,Whorled,Acute,Uneven,Simple,Reticulate,Present,Flattened,Porous,Upright,Mild,Green,Thin,Medium
Gasagase,Ovate,Lobed,Smooth,Alternate,Obtuse,Cordate,Simple,Net-like,Present,Convex,Aerenchymatous,Ascending,Mild,Dark green,Thin,Small
Gasagase,Ovate,Toothed,Smooth,Alternate,Pointed,Truncate,Simple,Net-like,Present,Flattened,Spongy,Erect,Nutty,Grayish green,Thin,Medium
Gasagase,Ovate,Lobed,Velvety,Spiral,Acuminate,Truncate,Simple,Reticulate,Present,Flattened,Spongy,Spreading,Earthy,Bluish green,Thin,Medium
Gasagase,Oblong,Toothed,Hairy,Spiral,Pointed,Truncate,Simple,Reticulate,Short,Flat,Porous,Spreading,Earthy,Light green,Thin,Medium
Gasagase,Ovate,Lobed,Hairy,Alternate,Pointed,Cuneate,Simple,Net-like,Present,Flat,Porous,Ascending,Earthy,Light green,Thin,Medium
Gasagase,Ovate,Toothed,Velvety,Alternate,Acute,Truncate,Simple,Netted,Present,Flat,Spongy,Spreading,Nutty,Green,Thin,Medium
Gasagase,Ovate,Lobed,Wrinkled,Alternate,Acute,Cordate,Simple,Reticulate,Present,Flattened,Spongy,Erect,Mild,Dark green,Thin,Medium
